Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7
0.13038252518936144,-4.965870930388397,0.2808299806545482,1.208555119805952,-1.4646101080463068,2.137618782537489,0.17830881012674482
-0.06867339499081936,-4.553494009249263,0.5837309557448039,0.8968365105345831,1.3168964856690433,-0.3976499219935721,-0.45640081807291666
-2.7499595050608723,0.3281342012721542,0.9365598487219317,-1.5014326137518896,0.7879267844548229,-0.18095125129577186,-0.9764635468442344
-2.3375709460992486,-0.39259630210394575,0.4713701463991202,-0.6824157996352239,0.5299986038548917,-0.2123418587849207,-0.9615634022263084
-1.1377355107623044,-2.5032215324487814,-0.6070587360427805,1.3957366395337338,-0.014989681218776151,-0.19647633334878045,-0.8286955441301742
-1.5579669865567416,-1.966557291763086,-0.6420284195504077,1.2832721443615318,2.9846608099174947,-0.5197848704156102,0.025023213572730046
-4.38514267858405,3.0189745405821857,-0.026470223373842416,-1.5852666935584816,1.4358514789994699,1.3566910794210425,-0.004391610872783727
-4.350847507478059,3.170466544522191,-0.4537350924131488,-1.165824309785667,0.17961693846890694,1.0161972960716108,-0.7086468685712167
-3.3294728817970825,1.5305521601342973,-1.7717812969688798,1.053562625475107,-0.7044090409754732,0.05423242077633527,-1.2769505040962144
-2.492474311971038,0.07861897369214126,-2.4914460337918265,2.4613012113831805,-1.1615359052631553,0.026276315202156852,-1.2413952260517276
-1.4079318658889877,-2.200722747073859,-2.387879340106129,3.3067090885048462,0.9420206915111494,0.6154360325776419,0.12650317478485645
