Component_1,Component_2,Component_3,Component_4,Component_5
4.8158185668905045,-3.122982015656052,-2.2612597185121173,0.5264253693936471,0.6257071062022427
4.9450625814411815,-2.1588885840375984,-2.4003171083355745,-9.884045520864528e-05,0.5994949146771322
4.947224769384218,-2.1756587681220454,-2.446551112793141,-0.12812981295405035,0.5947236197280298
4.8876943121348,-2.489845572893731,-2.2097448216644566,0.5869744080133247,0.6309833082822153
5.322399611029095,0.8600623072602878,-2.4892868943930124,-0.6250652887299359,0.6428583340280515
5.174340881359864,-0.05728734716271106,-2.138485257522712,0.4964783789656759,0.6634903745124606
5.054987442053475,-0.855014025936856,-1.8914084663495967,1.3081201242158245,0.7016971786278338
4.9555481157481145,-1.5101950507970034,-1.6803884504688227,1.9967084709749372,0.7307872066611818
5.5221228489202066,2.852009062937308,-2.1258042527326455,0.19764259171205883,0.7217510087583889
5.562939303563598,3.1636751430783843,-2.176597027692405,0.011500040782379175,0.7038472135555811
5.465629124384099,2.5291770009508308,-1.959681318168893,0.7173959611946261,0.7452782348480906
5.377611794021118,1.9460678793602098,-1.7785030400899196,1.3116108312331212,0.7665022688461463
5.2869432806880905,1.3526385174287208,-1.5887542743123702,1.9318183507794564,0.7856589291578456
0.020552008365284202,-2.4045037532927833,-1.1620071714334224,-0.8889859394601993,-0.2488413815760566
0.11362579345124395,-1.7082520184439476,-1.2546968276283055,-1.2472900540454592,-0.26378329910838616
0.17142733739218774,-1.2845281045873391,-1.3099043769633294,-1.4604647027625497,-0.2592745773608168
0.09709575517164375,-1.7469993275293263,-1.095001928864232,-0.787939288920916,-0.2183758850136074
-0.028398180595356527,-2.606647079653921,-0.8845821027117036,-0.07166068060325993,-0.1962308121968034
0.10084583395532117,-1.642553648035468,-1.0236394925351617,-0.5981848904521155,-0.22244300372191378
0.10300802189835685,-1.6593238321199146,-1.0698734969927282,-0.7262158629509574,-0.22721429867101636
0.04347756464893818,-1.9735106368916004,-0.8330672058640429,-0.011111641983582395,-0.1909546101168307
-0.11200953919108377,-3.0294640978683933,-0.5287937315022417,0.9976630797665023,-0.14031245056567015
-0.029336303426020893,-2.4044589419041267,-0.6364365818845763,0.6071388530163053,-0.17760111147743046
0.16661522974019308,-0.7341209437331483,-0.5792817880409665,0.5722338674610634,-0.16091099944162165
0.35129977482677877,0.5332928165277102,-0.9043734278790369,-0.5220767906077435,-0.19975828371308665
0.465374669112402,1.3189346747824409,-1.1030599962397283,-1.1922039607502983,-0.22281657135347605
0.478182863543233,1.3763972432624183,-1.1126092785925987,-1.2231513387268427,-0.1790795843709946
0.4105982921936256,0.9962778311587509,-0.9244560211248726,-0.6372799462576654,-0.18117512813255784
0.21077069456761247,-0.3386790899347254,-0.5147308505491835,0.7100340742189175,-0.12024073977121234
0.11133136826225236,-0.9938601147948727,-0.30371083466840926,1.3986224209780302,-0.09115071173786432
0.04418367469902715,-1.3908976934855999,-0.13239132974455348,1.9409340804020327,-0.08581193073606388
0.6779061014343446,3.368343998939439,-0.7491266369322326,-0.40044345828484795,-0.10018690964065718
0.7187225560777364,3.680010079080515,-0.7999194118919921,-0.5865860092145279,-0.118090704843465
0.6506308135261074,3.216380947945648,-0.6677328524636587,-0.14647977618738137,-0.09210844650123498
0.5333950465352566,2.4624028153623407,-0.40182542428950646,0.7135247812362142,-0.05543564955289985
0.44272653320222916,1.8689734534308513,-0.21207665851195676,1.3337323007825495,-0.03627898924120048
0.28793349510300126,0.8366366137847915,0.10704260847974212,2.3806155468457777,0.008365005082484776
0.1314789685522024,-0.18755957168355888,0.4448269685059037,3.4822756104223465,0.056139254550002
2.5089108651921985,-2.7387924895245317,0.20981009634370534,-1.2548693834319513,-0.5652108520447908
2.601984650278158,-2.0425407546756955,0.1171204401488223,-1.6131734980172112,-0.5801527695771204
2.591366878725271,-1.9936125683516628,0.30194377078439966,-1.0920993069227092,-0.5435837691397506
2.5318364214758526,-2.3077993731233484,0.5387500619130848,-0.3769950859553343,-0.5073240805855649
2.3763493176358303,-3.3637528341001417,0.8430235362748859,0.6317796357947505,-0.45668192103440425
2.459022553400893,-2.738747678135875,0.7353806858925515,0.24125540904455361,-0.4939705819461645
2.654974086567107,-1.068409679964896,0.7925354797361612,0.20635042348931162,-0.4772804699103558
2.8396586316536934,0.199004080295962,0.4674438398980909,-0.8879602345794954,-0.5161277541818208
2.9537335259393167,0.9846459385506927,0.26875727153739953,-1.55808740472205,-0.5391860418222102
2.966541720370148,1.0421085070306704,0.2592079891845289,-1.5890347826985944,-0.4954490548397288
2.8989571490205406,0.6619890949270028,0.4473612466522552,-1.0031633902294173,-0.49754459860129185
2.818482990700916,0.12475885260767147,0.6100096260548293,-0.4674911150029829,-0.4748170143553196
2.699129551394527,-0.6729678261664734,0.8570864172279442,0.34415063024716563,-0.4366102102399464
2.5996902250891667,-1.3281488510266208,1.0681064331087184,1.0327389770062785,-0.40752018220659836
2.730609752617605,-0.042705982773732866,1.2591425532894678,1.435013489912797,-0.40488649636606155
3.166264958261259,3.0340552627076907,0.6226906308448951,-0.7663269022565999,-0.4165563801093912
3.2070814129046505,3.345721342848767,0.5718978558851358,-0.9524694531862796,-0.4344601753121991
3.138989670353022,2.8820922117139003,0.7040844153134692,-0.5123632201591332,-0.40847791696996905
3.1097712337251524,2.7112232007212134,0.788813565408648,-0.2465735327740328,-0.3930291540196895
2.9310853900291436,1.5346847171991034,1.159740609265171,0.9678488568107976,-0.3526484597099345
2.7762923519299147,0.5023478775530434,1.4788598762568699,2.014732102874026,-0.3080044653862493
2.6721637353152845,-0.17255721648737635,1.7325085514426877,2.8337595435177247,-0.24706966546817524
